Time (ns),Distance (Å)
7.6275,8.867499318120519
7.63,8.792391238613682
7.6325,8.666114070895247
7.635,8.656306562505742
7.6375,8.836997956617106
7.64,8.507413730921838
7.6425,8.532023571251095
7.645,8.831880058466734
7.6475,8.355872254738506
7.65,8.677929161509573
7.6525,8.989705438533415
7.655,8.161228299471565
7.6575,8.639466559760557
7.66,8.548317868020419
7.6625,8.773695704158257
7.665,8.603728914658666
7.6675,9.303476896985785
7.67,8.507524560540089
7.6725,8.599830485192404
7.675,8.580357123298102
7.6775,8.710277484078407
7.68,8.586934539885412
7.6825,8.826807938110624
7.685,9.18340323363857
7.6875,9.039353239248403
7.69,8.650900136427515
7.6925,8.983199063217878
7.695,9.14166846913128
7.6975,8.947741968564614
7.7,8.999636885097258
7.7025,8.758182500491388
7.705,8.745224265056287
7.7075,8.809708948957867
7.71,8.723340459488464
7.7125,8.724457264250688
7.715,8.419316197245735
7.7175,9.140399703291136
7.72,8.91092623323288
7.7225,9.328579143296121
7.725,9.202018589966091
7.7275,8.866016468774237
7.73,8.994874322437848
7.7325,9.219966468086946
7.735,9.001832009280275
7.7375,9.081611611235145
7.74,8.747893683008684
7.7425,8.808593906455135
7.745,8.906460431416916
7.7475,9.03764259220464
7.75,8.957375791029058
7.7525,8.76850328800608
7.755,9.143161177405826
7.7575,8.821725538554576
7.76,9.183581901027479
7.7625,8.863916287611293
7.765,9.037222898653443
7.7675,8.948528198242716
7.77,8.764786815873412
7.7725,8.872796128718154
7.775,8.749958117583606
7.7775,9.102843978170727
7.78,9.254316179687786
7.7825,8.894409057981308
7.785,8.899427706103287
7.7875,8.98521296468913
7.79,8.960949291351946
7.7925,8.85147232252986
7.795,9.10219974236244
7.7975,8.877779088618752
7.8,9.057954959177628
7.8025,9.10255374338191
7.805,9.026707118315356
7.8075,9.173498770170806
7.81,8.854120180853554
7.8125,9.026657518150547
7.815,9.135790433711136
7.8175,8.935135468501048
7.82,8.991746037941118
7.8225,8.921368341439903
7.825,8.924133341535224
7.8275,8.919569138068825
7.83,9.048543999735912
7.8325,8.966861923750416
7.835,9.059465901723714
7.8375,9.048451054872919
7.84,8.862848883278472
7.8425,8.955819853610699
7.845,8.70440906825282
7.8475,9.170763260412388
7.85,8.822528520419068
7.8525,9.081014006082066
7.855,9.009469610932456
7.8575,9.126011798419208
7.86,8.972502739974075
7.8625,8.6620195943524
7.865,8.92269913652987
7.8675,8.811325614386195
7.87,8.783149947970772
7.8725,9.171526069927793
7.875,9.0156130369265
7.8775,8.856673479049014
7.88,8.850251519447959
7.8825,9.244455329240125
7.885,8.65843312065874
7.8875,9.134215525468909
7.89,8.808966469063689
7.8925,8.831025968482399
7.895,8.768608479215105
7.8975,9.018755834214376
7.9,8.981365441010155
7.9025,9.029253262460122
7.905,8.999333678827004
7.9075,8.846354518131047
7.91,8.934861353142102
7.9125,8.822656877765763
7.915,9.17308323473754
7.9175,9.086216108857535
7.92,8.803180235960768
7.9225,8.223874468503567
7.925,9.204837698628847
7.9275,8.670650827411377
7.93,9.095379390859742
7.9325,8.740352164661475
7.935,8.843361251778989
7.9375,8.909580321833001
7.94,8.782370792400254
7.9425,9.080644841508775
7.945,8.96281906518368
7.9475,8.695950525214199
7.95,9.098797720201159
7.9525,9.047523901561068
7.955,9.001137673751183
7.9575,8.942288699464916
7.96,8.795991440899924
7.9625,8.905291265931519
7.965,8.93865503756778
7.9675,9.003386964069602
7.97,9.051082823299607
7.9725,8.831702485485318
7.975,8.967533377826907
7.9775,9.057757823251366
7.98,8.953495364080334
7.9825,9.059584492504719
7.985,8.963938992751677
7.9875,8.752065120367671
7.99,8.823478642197928
7.9925,8.826246868926521
7.995,8.676797115813669
7.9975,8.65924663083432
8.0,8.871435810682753
8.0025,8.957799346906043
8.005,9.054154888249913
8.0075,8.89991972510239
8.01,9.224993745769535
8.0125,8.556854484879189
8.015,8.629397894278647
8.0175,9.20351178122158
8.02,8.965090307850339
8.0225,8.776818268300431
8.025,8.916980539931897
8.0275,9.22050637792
8.03,9.117609965343679
8.0325,8.926865947403474
8.035,8.885724379050398
8.0375,9.202947171510964
8.04,9.016232987357021
8.0425,9.000643521371172
8.045,9.036068929900745
8.0475,8.80950473877894
8.05,8.876940500689056
8.0525,9.047714921739281
8.055,9.12715109603075
8.0575,9.17778476467051
8.06,8.999393239062432
8.0625,8.870261267379549
8.065,8.958872815856873
8.0675,8.976749966770019
8.07,9.242649933307916
8.0725,8.818648623971983
8.075,8.946547740061499
8.0775,8.549490747184736
8.08,8.735759829418262
8.0825,8.716811698554485
8.085,8.919001159537837
8.0875,8.802783788777932
8.09,8.76891526136949
8.0925,8.999523872974263
8.095,9.058221790469236
8.0975,9.060795434871698
8.1,8.99422778322628
8.1025,9.016034347634616
8.105,8.912716537265545
8.1075,8.70182065481598
8.11,8.738237547421926
8.1125,8.960478474076801
8.115,9.022802452462475
8.1175,8.695084654785349
8.12,9.168366756138054
8.1225,8.984214692428289
8.125,9.120140579777779
8.1275,8.831137981018257
8.13,8.656890440221437
8.1325,8.719615744047804
8.135,7.77638870283528
8.1375,8.130449025568923
8.14,9.029248688008233
8.1425,9.04093544749689
8.145,9.062083339245728
8.1475,8.943672319772162
8.15,8.91800199226066
8.1525,8.716823658257434
8.155,9.015208151469487
8.1575,9.04230360790446
8.16,9.025150875708198
8.1625,8.690508659177711
8.165,8.990783483865
8.1675,8.813219853102861
8.17,8.851975248670204
8.1725,8.812886547143245
8.175,8.903806712066231
8.1775,8.329737613929328
8.18,8.094604650658308
8.1825,8.308121853204863
8.185,8.757248769058332
8.1875,8.200373381055194
8.19,8.4145656419965
8.1925,8.978198981502256
8.195,9.143933774250348
8.1975,8.8879075576901
8.2,8.986717552333912
8.2025,8.679224112148724
8.205,9.093718143427695
8.2075,8.928552576854866
8.21,9.163920489698793
8.2125,9.006520696068888
8.215,8.845050201002923
8.2175,9.105716204143928
8.22,8.799610448749904
8.2225,9.27768342871047
8.225,9.064735595366608
8.2275,8.690940798198888
8.23,9.164726351084369
8.2325,8.871016029006585
8.235,8.997940756410612
8.2375,9.01020871220949
8.24,9.026539528729737
8.2425,8.7916039796404
8.245,9.18390346053295
8.2475,8.88217363445179
8.25,8.982950647331926
8.2525,8.870094092854494
8.255,9.071100444065108
8.2575,8.94558302746373
8.26,8.8370236220798
8.2625,8.543964306346835
8.265,8.777867720982785
8.2675,8.571640673270666
8.27,8.904120122835359
8.2725,9.048946766697206
8.275,8.899913410916643
8.2775,8.973659774055244
8.28,8.913377494472742
8.2825,9.170427765006776
8.285,8.916872076986767
8.2875,8.935732141524603
8.29,9.049838262469155
8.2925,9.097240342367687
8.295,8.88293288586924
8.2975,9.016298377466171
8.3,8.749923389993047
8.3025,8.941286933383147
8.305,8.915074607274835
8.3075,8.903447024013015
8.31,8.857682933162343
8.3125,9.188755733297892
8.315,8.869367957901778
8.3175,9.08183892872437
8.32,9.035515729645654
8.3225,9.091542456934876
8.325,9.047723195803417
8.3275,8.887713485652151
8.33,8.984584088191788
8.3325,9.01272062343007
8.335,8.996137348587636
8.3375,9.306032223512938
8.34,8.943513415154738
8.3425,8.99856233686269
8.345,8.724238496837943
8.3475,8.967688009895339
8.35,8.955851067088782
8.3525,8.813136871294237
8.355,9.00965467986691
8.3575,8.864435630001116
8.36,8.707805274849397
8.3625,9.108386757201854
8.365,9.027118437405237
8.3675,9.101519444462076
8.37,9.003259901632523
8.3725,8.960429391213832
8.375,8.989226872912813
8.3775,9.01181536078717
8.38,9.855693406928204
8.3825,10.358394775789904
8.385,10.083281926822757
8.3875,10.00504310492498
8.39,9.172512587665947
8.3925,8.93623507639824
8.395,9.097015658807319
8.3975,8.95432947978729
8.4,9.137072431442535
8.4025,8.814728100165558
8.405,9.08943058417667
8.4075,9.263995634756089
8.41,8.852237503706402
8.4125,8.794010080291644
8.415,8.919625500655114
8.4175,9.104603806849154
8.42,9.06978461215395
8.4225,9.2405276362173
8.425,8.872768894413126
8.4275,8.835070004500448
8.43,8.839529517380951
8.4325,8.966165287813638
8.435,9.03684995654115
8.4375,8.94340970510084
8.44,8.865367003144508
8.4425,8.889976285937513
8.445,8.922853257521295
8.4475,8.941972224541079
8.45,8.6838522547729
8.4525,9.23571535285036
8.455,8.772937979665514
8.4575,8.899202720531845
8.46,9.074386264996441
8.4625,8.619410676883684
8.465,8.459182301547557
8.4675,9.030262621530149
8.47,9.053358162455796
8.4725,8.822300367912646
8.475,8.831658803861588
8.4775,8.745248830396557
8.48,9.02911265109545
8.4825,9.010541258002743
8.485,8.82001451886385
8.4875,9.032989913798316
8.49,8.858473781308133
8.4925,8.867294748144722
8.495,8.880730118250556
8.4975,8.966036979742743
8.5,9.037200042791826
8.5025,8.955669837123008
8.505,8.804400461469683
8.5075,9.309537596412921
8.51,8.847793214389998
8.5125,8.862241048865382
8.515,9.127723146926819
8.5175,9.240874936821669
8.52,9.004763024880786
8.5225,9.061057897681902
8.525,8.720601853474632
8.5275,8.69738917705768
8.53,8.516767493230075
8.5325,8.47354901750072
8.535,8.814414276298498
8.5375,9.342151388824174
8.54,9.034103440648224
8.5425,8.950427606118398
8.545,8.98777953603433
8.5475,9.224390732154566
8.55,8.836725353569104
8.5525,8.906195273997946
8.555,9.017331987584765
8.5575,8.84010899272308
8.56,9.779462986228308
8.5625,8.973882515826608
8.565,9.219232401506792
8.5675,9.067014018255048
8.57,8.893309733602461
8.5725,8.713080398145582
8.575,8.894935200997212
8.5775,8.899519903830987
8.58,8.903627598122611
8.5825,8.640811144484609
8.585,8.783241646227292
8.5875,8.296230074082828
8.59,8.714409310061797
8.5925,8.373742377020168
8.595,8.564723307440985
8.5975,8.33722581904599
8.6,8.427488826325451
8.6025,8.72845583261225
8.605,8.869332888063964
8.6075,8.996095735522347
8.61,9.145823239850802
8.6125,9.041889071517744
8.615,8.961245850757068
8.6175,8.567411884734458
8.62,8.906313624908037
8.6225,8.76463906662484
8.625,8.839899876757107
8.6275,8.749775740546953
8.63,8.93591896778699
8.6325,8.902744458393835
8.635,8.974406109995057
8.6375,8.89091785146112
8.64,8.716203315962558
8.6425,8.881916839509834
8.645,8.8904274742522
8.6475,9.046001493075613
8.65,8.91278029059258
8.6525,9.05828679495346
8.655,8.900643558891733
8.6575,8.822026739011365
8.66,9.016222253735936
8.6625,8.880482385812401
8.665,8.908176552708627
8.6675,8.837499223480386
8.67,8.832297340440977
8.6725,8.855672921362572
8.675,9.238410893856038
8.6775,8.967237165704644
8.68,8.93808334131373
8.6825,9.036354048118502
8.685,9.112523744303104
8.6875,8.94330753278278
8.69,8.81109308495631
8.6925,9.106424524262843
8.695,8.766265298739212
8.6975,8.835140815883616
8.7,8.749678196890537
8.7025,8.941614398593844
8.705,8.932678884008155
8.7075,8.858272479674747
8.71,8.940001691867586
8.7125,8.66917324277881
8.715,8.897382478277265
8.7175,9.007739446026719
8.72,9.174897158645168
8.7225,9.147639479159935
8.725,9.032942925996224
8.7275,8.600027350713262
8.73,8.89500370800819
8.7325,8.816961792963479
8.735,8.803285945113657
8.7375,9.359190591921253
8.74,9.05797250195324
8.7425,8.786323824402217
8.745,8.705773452428625
8.7475,9.069960525744449
8.75,8.987621237362163
8.7525,8.695448186635707
8.755,8.919790696231797
8.7575,8.831424762130279
8.76,9.210532260627321
8.7625,8.881574084037148
8.765,8.591037821631131
8.7675,8.752109314237453
8.77,9.116854079406203
8.7725,8.719825714632002
8.775,8.837067632526878
8.7775,9.014979359249889
8.78,8.69764845899105
8.7825,8.840666745832545
8.785,8.760629829594683
8.7875,9.029625769282264
8.79,8.882178060495022
8.7925,9.032633855204699
8.795,8.791617078206837
8.7975,9.106503122137243
8.8,8.900987119189004
8.8025,9.019877810997086
8.805,8.91670996474695
8.8075,8.71887990753678
8.81,8.995490639350187
8.8125,8.736421643024123
8.815,8.812179783432512
8.8175,8.87721584252567
8.82,8.887045364876117
8.8225,9.112558689468699
8.825,9.22294310395961
8.8275,8.923981865935685
8.83,8.49344802892426
8.8325,8.863998810593525
8.835,9.025899924969279
8.8375,8.748727949142326
8.84,8.694699445164183
8.8425,9.12650902758934
8.845,8.96583405152728
8.8475,9.079765601298423
8.85,8.997001515358875
8.8525,8.944111243774337
8.855,8.561343565667142
8.8575,8.681113463234206
8.86,9.020967224124464
8.8625,8.845975859996015
8.865,8.793729800956447
8.8675,8.95084301116823
8.87,8.683142348592371
8.8725,8.589190078620293
8.875,9.052388283723309
8.8775,8.779450280595363
8.88,8.942107884047806
8.8825,8.85723238096237
8.885,9.201663280966736
8.8875,9.067767429436683
8.89,8.801260214270064
8.8925,9.040811434093017
8.895,8.874940913278643
8.8975,8.948627386170967
8.9,9.188361338751113
8.9025,9.100473054017147
8.905,8.922250913307082
8.9075,9.013072508761356
8.91,9.008852069354207
8.9125,8.498079297963661
8.915,8.76686572638176
8.9175,8.774439555312945
8.92,8.671590573473878
8.9225,8.814130294741592
8.925,8.829106810237427
8.9275,8.836663847085127
8.93,8.878909847893436
8.9325,8.97414327031686
8.935,8.80326341433623
8.9375,8.715332110862832
8.94,9.023466882859141
8.9425,8.838536447832052
8.945,9.056192018016851
8.9475,8.831040815187535
8.95,8.83606653470301
8.9525,8.883166251099903
8.955,9.033633309266026
8.9575,9.144210513263806
8.96,8.99480764451678
8.9625,8.953701932292093
8.965,8.947968497958758
8.9675,9.072235628725451
8.97,9.24094526264859
8.9725,8.940624089780451
8.975,8.809076205536964
8.9775,8.870132655284994
8.98,8.724545032098145
8.9825,8.874281915968924
8.985,8.979925078083086
8.9875,9.043124611739145
8.99,8.871425815335343
8.9925,8.884104624890883
8.995,8.998786283434866
8.9975,8.878168164360565
9.0,8.903870389386903
9.0025,8.78588777418774
9.005,8.941777575218596
9.0075,8.913278073543534
9.01,8.947476711732438
9.0125,8.83111896383265
9.015,9.210490777177538
9.0175,8.855329618470233
9.02,8.802534765314032
9.0225,9.008954909113138
9.025,8.827901828133458
9.0275,8.905171725173108
9.03,8.813088823094295
9.0325,9.186793082347181
9.035,8.916830383255755
9.0375,8.828517591549662
9.04,9.012906060119425
9.0425,8.800188568732844
9.045,8.68797276845326
9.0475,8.901401150459689
9.05,8.837636827240217
9.0525,9.061158368178356
9.055,8.93503656141501
9.0575,8.943965338208509
9.06,8.955028582967133
9.0625,8.681154405330497
9.065,9.030132839734069
9.0675,8.926145959518326
9.07,8.898977289412741
9.0725,9.031110494527386
9.075,8.460033959585372
9.0775,8.735602605453916
9.08,8.947196148750947
9.0825,8.732985646993265
9.085,8.870789621936165
9.0875,8.764659165439708
9.09,8.699919302262925
9.0925,9.160465805068682
9.095,8.733097293995987
9.0975,9.037886215000468
9.1,8.838299185347454
9.1025,8.606861917978511
9.105,8.878080981246258
9.1075,8.81323449610014
9.11,8.892456368944298
9.1125,8.935638899836277
9.115,8.964766093940284
9.1175,8.895619357856027
9.12,9.011353981806165
9.1225,8.977804983791357
9.125,8.880174657158898
9.1275,8.659508826142202
9.13,9.055636267678151
9.1325,8.91790574979492
9.135,8.823174672073627
9.1375,8.551069659889443
9.14,9.195768388949027
9.1425,9.062332383190785
9.145,9.035830678027127
9.1475,8.97452756560959
9.15,8.881471736690342
9.1525,9.253641032667693
9.155,8.918596328688173
9.1575,8.77312053060809
9.16,8.990001086072255
9.1625,8.956789594300117
9.165,9.108025755206034
9.1675,9.393370439644215
9.17,8.95273587959616
9.1725,8.99685553315121
9.175,9.06461412504455
9.1775,8.86757679564732
9.18,9.092951744845744
9.1825,9.091464113894947
9.185,8.723869553652005
9.1875,8.931970328419368
9.19,8.790422527988714
9.1925,8.75755347917293
9.195,9.21586950737308
9.1975,8.89989078035758
9.2,8.963112406342432
9.2025,8.822595756888399
9.205,9.112826319868216
9.2075,9.138111733160098
9.21,9.056769004536115
9.2125,8.940417059473463
9.215,8.970777669814522
9.2175,8.893559894240274
9.22,8.571518336014357
9.2225,8.720333751986814
9.225,9.015815220420524
9.2275,8.973962825956914
9.23,8.942665742778688
9.2325,8.934145533680244
9.235,8.882595924909038
9.2375,9.018646520889257
9.24,8.965191837146511
9.2425,9.152469868470723
9.245,9.177338204048716
9.2475,9.086473396372543
9.25,9.114198072844093
9.2525,9.02135527124725
9.255,9.17357672091261
9.2575,9.144197172529925
9.26,9.033152822690097
9.2625,9.109145813736331
9.265,9.053377960602434
9.2675,8.969836540611395
9.27,9.092640923459609
9.2725,8.904256119722998
9.275,8.60167907470063
9.2775,8.51946641249879
9.28,8.284573617160772
9.2825,8.757972848176394
9.285,8.81904471337141
9.2875,8.786269313734877
9.29,8.980652489746548
9.2925,8.984864743545947
9.295,8.955894957437849
9.2975,9.170843616289382
9.3,9.105941747145094
9.3025,8.791979783373257
9.305,8.774811356864108
9.3075,9.129425728139696
9.31,9.135463994014007
9.3125,9.000212758765269
9.315,8.71781224249858
9.3175,9.071902747559294
9.32,9.086217597297809
9.3225,9.134956733098061
9.325,8.970382361248356
